qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.00026297569274902344,0.0003509521484375,0.00030517578125,0.0002560615539550781,0.00029015541076660156,0.000659942626953125,0.0007519721984863281
0.0006549358367919922,0.0006780624389648438,0.00063323974609375,0.0005450248718261719,0.0005037784576416016,0.0005047321319580078,0.0005669593811035156
0.0005860328674316406,0.0005939006805419922,0.0007681846618652344,0.00041294097900390625,0.00045990943908691406,0.0003666877746582031,0.0004220008850097656
0.00043010711669921875,0.0003991127014160156,0.00044083595275878906,0.00035881996154785156,0.0003299713134765625,0.00039505958557128906,0.0003972053527832031
0.0004138946533203125,0.00040602684020996094,0.0003867149353027344,0.0002682209014892578,0.00037097930908203125,0.0003352165222167969,0.00034618377685546875
0.0003361701965332031,0.0004591941833496094,0.00045490264892578125,0.00034689903259277344,0.00027108192443847656,0.00031375885009765625,0.0003161430358886719
0.0005190372467041016,0.0004181861877441406,0.0003647804260253906,0.0002911090850830078,0.00029015541076660156,0.0003237724304199219,0.0003139972686767578
0.00032210350036621094,0.00037288665771484375,0.0003199577331542969,0.0003342628479003906,0.00028514862060546875,0.0003037452697753906,0.00029206275939941406
0.00034928321838378906,0.0003809928894042969,0.0003898143768310547,0.0003151893615722656,0.00032401084899902344,0.00029969215393066406,0.0002880096435546875
0.000408172607421875,0.0008091926574707031,0.0006432533264160156,0.0005519390106201172,0.0005650520324707031,0.0005779266357421875,0.0005500316619873047
0.0006592273712158203,0.0006730556488037109,0.0006887912750244141,0.0005340576171875,0.0006759166717529297,0.0005691051483154297,0.0004086494445800781
0.0004329681396484375,0.0006768703460693359,0.0005581378936767578,0.0006220340728759766,0.0004961490631103516,0.0003921985626220703,0.0003829002380371094
0.0003948211669921875,0.0005402565002441406,0.0005421638488769531,0.0003981590270996094,0.0003609657287597656,0.0004019737243652344,0.0003731250762939453
0.000576019287109375,0.0005240440368652344,0.00039124488830566406,0.00043773651123046875,0.0003750324249267578,0.0004029273986816406,0.0003871917724609375
0.0004010200500488281,0.0004260540008544922,0.0005881786346435547,0.00040078163146972656,0.0004038810729980469,0.0006549358367919922,0.0005559921264648438
0.0005848407745361328,0.0005121231079101562,0.00037407875061035156,0.0003440380096435547,0.00038695335388183594,0.000370025634765625,0.0003380775451660156
0.00047516822814941406,0.00039076805114746094,0.00046896934509277344,0.0003230571746826172,0.00034999847412109375,0.0003478527069091797,0.0003409385681152344
0.00045180320739746094,0.0005266666412353516,0.0004520416259765625,0.00032782554626464844,0.0003859996795654297,0.0003509521484375,0.00035309791564941406
0.0004150867462158203,0.0007259845733642578,0.0004942417144775391,0.0007240772247314453,0.0010178089141845703,0.0012998580932617188,0.00047469139099121094
0.0003986358642578125,0.0005948543548583984,0.00061798095703125,0.0005130767822265625,0.00046324729919433594,0.0005826950073242188,0.0005280971527099609
0.0005180835723876953,0.0006279945373535156,0.000659942626953125,0.0006070137023925781,0.00042819976806640625,0.0004611015319824219,0.0004570484161376953
0.0005257129669189453,0.0005900859832763672,0.0006136894226074219,0.0003769397735595703,0.0004570484161376953,0.00042176246643066406,0.0004279613494873047
0.0005509853363037109,0.0008451938629150391,0.0014090538024902344,0.0004239082336425781,0.0003829002380371094,0.0004069805145263672,0.00040602684020996094
0.0003399848937988281,0.0005409717559814453,0.0006389617919921875,0.0004038810729980469,0.0003650188446044922,0.00040030479431152344,0.0004107952117919922
0.0004451274871826172,0.00047278404235839844,0.0004451274871826172,0.0003490447998046875,0.0004050731658935547,0.00041484832763671875,0.0004119873046875
0.0003972053527832031,0.0008730888366699219,0.0010807514190673828,0.0006587505340576172,0.0008289813995361328,0.0007729530334472656,0.0007853507995605469
0.00072479248046875,0.0009419918060302734,0.0009539127349853516,0.0006229877471923828,0.0005748271942138672,0.0006201267242431641,0.0006117820739746094
0.0007290840148925781,0.0007221698760986328,0.00061798095703125,0.0004591941833496094,0.0004229545593261719,0.0005390644073486328,0.0005369186401367188
0.0005598068237304688,0.0006029605865478516,0.0006167888641357422,0.00039076805114746094,0.0004780292510986328,0.0004930496215820312,0.0004899501800537109
0.0004551410675048828,0.0005099773406982422,0.0006320476531982422,0.0004918575286865234,0.0004858970642089844,0.000492095947265625,0.00045418739318847656
0.00043392181396484375,0.0005056858062744141,0.0005061626434326172,0.0003681182861328125,0.0003998279571533203,0.00045990943908691406,0.00046515464782714844
0.0004420280456542969,0.0005877017974853516,0.0006241798400878906,0.0004107952117919922,0.0004189014434814453,0.0004520416259765625,0.00047397613525390625
0.00048089027404785156,0.0005922317504882812,0.0006117820739746094,0.0004100799560546875,0.0004112720489501953,0.00046896934509277344,0.0004858970642089844
0.0004980564117431641,0.0005319118499755859,0.000514984130859375,0.0005209445953369141,0.0004210472106933594,0.0004899501800537109,0.000530242919921875
0.0005469322204589844,0.0005397796630859375,0.0006272792816162109,0.00041222572326660156,0.0004999637603759766,0.0004630088806152344,0.0005068778991699219
0.0005371570587158203,0.0006918907165527344,0.0006699562072753906,0.00045299530029296875,0.00043702125549316406,0.0006129741668701172,0.00051116943359375
0.0005211830139160156,0.0006072521209716797,0.0005369186401367188,0.0004000663757324219,0.0005309581756591797,0.0004978179931640625,0.0005252361297607422
0.00047588348388671875,0.0006241798400878906,0.0005030632019042969,0.0005118846893310547,0.000492095947265625,0.0005891323089599609,0.0005640983581542969
0.0005471706390380859,0.0006172657012939453,0.0006620883941650391,0.0005161762237548828,0.00048089027404785156,0.0005040168762207031,0.0005421638488769531
0.0004980564117431641,0.0006508827209472656,0.0006458759307861328,0.00043702125549316406,0.0004401206970214844,0.0005083084106445312,0.0005478858947753906
0.0005249977111816406,0.0006840229034423828,0.0005190372467041016,0.00043892860412597656,0.0005440711975097656,0.0005209445953369141,0.0005590915679931641
0.0005249977111816406,0.0005819797515869141,0.0006248950958251953,0.0005612373352050781,0.00047588348388671875,0.000514984130859375,0.0005600452423095703
0.00045108795166015625,0.0006108283996582031,0.0006279945373535156,0.0004968643188476562,0.0005671977996826172,0.0005168914794921875,0.000576019287109375
0.0005168914794921875,0.0007009506225585938,0.0007088184356689453,0.0004520416259765625,0.0005021095275878906,0.0005409717559814453,0.0005998611450195312
0.0005898475646972656,0.0006198883056640625,0.0006530284881591797,0.00045609474182128906,0.0004799365997314453,0.0005478858947753906,0.0005772113800048828
0.000514984130859375,0.0005929470062255859,0.0007081031799316406,0.0006129741668701172,0.0005700588226318359,0.0005419254302978516,0.0005779266357421875
0.0005140304565429688,0.0007460117340087891,0.0007998943328857422,0.0005130767822265625,0.0005471706390380859,0.0005619525909423828,0.0005791187286376953
0.0006511211395263672,0.0006880760192871094,0.0006630420684814453,0.0005061626434326172,0.0005269050598144531,0.00055694580078125,0.0005738735198974609
0.0006191730499267578,0.0007920265197753906,0.0005781650543212891,0.0005629062652587891,0.0005590915679931641,0.0005719661712646484,0.0005738735198974609
0.0005400180816650391,0.0007009506225585938,0.0006320476531982422,0.0004248619079589844,0.0004889965057373047,0.0005829334259033203,0.0005769729614257812
0.0006992816925048828,0.0007159709930419922,0.0006656646728515625,0.0005328655242919922,0.0005581378936767578,0.0005900859832763672,0.0005829334259033203
0.0005891323089599609,0.0007061958312988281,0.0006318092346191406,0.0005860328674316406,0.0004761219024658203,0.0005891323089599609,0.0005769729614257812
0.0006630420684814453,0.0007250308990478516,0.0010480880737304688,0.0006320476531982422,0.0007779598236083984,0.0007317066192626953,0.0007009506225585938
0.0006780624389648438,0.0007929801940917969,0.0007908344268798828,0.0005929470062255859,0.0005359649658203125,0.0005919933319091797,0.000576019287109375
0.0006110668182373047,0.0007369518280029297,0.0006818771362304688,0.0006799697875976562,0.0005917549133300781,0.0005919933319091797,0.0005769729614257812
0.0005838871002197266,0.0007853507995605469,0.0007669925689697266,0.0005037784576416016,0.0006039142608642578,0.0005807876586914062,0.0005769729614257812
0.0007839202880859375,0.0006971359252929688,0.0007920265197753906,0.0005428791046142578,0.000682830810546875,0.0006229877471923828,0.0005800724029541016
0.0005886554718017578,0.0007500648498535156,0.0007839202880859375,0.0005409717559814453,0.0005900859832763672,0.0005958080291748047,0.0005791187286376953
0.00061798095703125,0.0007202625274658203,0.0007381439208984375,0.0005159378051757812,0.0006668567657470703,0.0006198883056640625,0.0005822181701660156
0.0006511211395263672,0.0008780956268310547,0.001428365707397461,0.0010547637939453125,0.0011382102966308594,0.001127004623413086,0.0010862350463867188
0.0013089179992675781,0.0016210079193115234,0.0014719963073730469,0.0012388229370117188,0.0012638568878173828,0.0011801719665527344,0.0010857582092285156
0.0012049674987792969,0.0014948844909667969,0.001338958740234375,0.0009469985961914062,0.0008161067962646484,0.0009548664093017578,0.0008230209350585938
0.0009229183197021484,0.0010929107666015625,0.0009007453918457031,0.0007219314575195312,0.0007207393646240234,0.0007009506225585938,0.0006310939788818359
0.0006990432739257812,0.0009121894836425781,0.0009319782257080078,0.0009071826934814453,0.0010371208190917969,0.001280069351196289,0.001104116439819336
0.0011508464813232422,0.0013775825500488281,0.001361846923828125,0.0008540153503417969,0.0009968280792236328,0.0008959770202636719,0.0006918907165527344
0.0008819103240966797,0.0009520053863525391,0.0009527206420898438,0.0007030963897705078,0.0006351470947265625,0.0007123947143554688,0.0006258487701416016
0.0006952285766601562,0.0008299350738525391,0.0008702278137207031,0.0007340908050537109,0.0006458759307861328,0.0006642341613769531,0.0005769729614257812
0.0007202625274658203,0.0008299350738525391,0.0007810592651367188,0.0005469322204589844,0.0007381439208984375,0.0006630420684814453,0.0005822181701660156
0.0007159709930419922,0.0008268356323242188,0.0007951259613037109,0.0006489753723144531,0.0007472038269042969,0.0006778240203857422,0.0005850791931152344
0.0006430149078369141,0.0010349750518798828,0.0011208057403564453,0.0008831024169921875,0.0008311271667480469,0.0010669231414794922,0.0007169246673583984
0.0008938312530517578,0.0010597705841064453,0.0010330677032470703,0.0006971359252929688,0.0006101131439208984,0.0007069110870361328,0.0005872249603271484
0.0007038116455078125,0.0008509159088134766,0.0008802413940429688,0.0006558895111083984,0.0006740093231201172,0.0007090568542480469,0.0005838871002197266
0.0007071495056152344,0.0009138584136962891,0.0008909702301025391,0.0006129741668701172,0.0006508827209472656,0.0007371902465820312,0.0005779266357421875
0.0006537437438964844,0.0008411407470703125,0.0009112358093261719,0.0007750988006591797,0.0006711483001708984,0.0007190704345703125,0.000579833984375
0.0007808208465576172,0.0009081363677978516,0.0008671283721923828,0.0006778240203857422,0.0006620883941650391,0.0007307529449462891,0.0005872249603271484
0.0006880760192871094,0.000782012939453125,0.000926971435546875,0.0006289482116699219,0.0008208751678466797,0.0007491111755371094,0.0005929470062255859
0.0007109642028808594,0.0008242130279541016,0.0010209083557128906,0.0007500648498535156,0.0006721019744873047,0.0007669925689697266,0.0006492137908935547
0.0006959438323974609,0.0009090900421142578,0.0009291172027587891,0.0007219314575195312,0.0007390975952148438,0.000743865966796875,0.0006079673767089844
0.0007221698760986328,0.0010669231414794922,0.0010437965393066406,0.0012507438659667969,0.0014688968658447266,0.0013911724090576172,0.0011508464813232422
0.0014426708221435547,0.0014972686767578125,0.0012378692626953125,0.0010418891906738281,0.0009367465972900391,0.0008711814880371094,0.0007517337799072266
0.0008132457733154297,0.0010540485382080078,0.0009551048278808594,0.0007770061492919922,0.0009238719940185547,0.0008509159088134766,0.0007009506225585938
0.0006542205810546875,0.0009567737579345703,0.0009529590606689453,0.0006952285766601562,0.0007188320159912109,0.0007579326629638672,0.0006442070007324219
0.0007150173187255859,0.0009729862213134766,0.0008969306945800781,0.0007979869842529297,0.0007653236389160156,0.0007748603820800781,0.0006499290466308594
0.0007350444793701172,0.0009109973907470703,0.0009679794311523438,0.00061798095703125,0.0007660388946533203,0.0007920265197753906,0.0006589889526367188
0.000743865966796875,0.0009949207305908203,0.0009279251098632812,0.0007190704345703125,0.0007650852203369141,0.0008869171142578125,0.0006639957427978516
0.0007481575012207031,0.0010459423065185547,0.0009002685546875,0.0007200241088867188,0.0007948875427246094,0.0007991790771484375,0.0006768703460693359
0.0006918907165527344,0.0009732246398925781,0.0008139610290527344,0.0006909370422363281,0.0008490085601806641,0.0008151531219482422,0.0006849765777587891
0.0007760524749755859,0.000982046127319336,0.0009248256683349609,0.00074005126953125,0.0008289813995361328,0.0008420944213867188,0.0006928443908691406
0.0007059574127197266,0.0010209083557128906,0.0009222030639648438,0.0007607936859130859,0.0007991790771484375,0.0007989406585693359,0.0007538795471191406
0.0009021759033203125,0.0009510517120361328,0.0010170936584472656,0.0007309913635253906,0.0007460117340087891,0.0008389949798583984,0.0007131099700927734
0.0007970333099365234,0.0010581016540527344,0.00092315673828125,0.0007047653198242188,0.0007863044738769531,0.0008180141448974609,0.0007238388061523438
0.0007960796356201172,0.001085042953491211,0.0009081363677978516,0.0007398128509521484,0.0008451938629150391,0.0008630752563476562,0.0007390975952148438
0.0007429122924804688,0.0010781288146972656,0.0011680126190185547,0.0007476806640625,0.0009412765502929688,0.0008728504180908203,0.0007469654083251953
0.0008461475372314453,0.0009090900421142578,0.0010080337524414062,0.0009219646453857422,0.0009250640869140625,0.0008609294891357422,0.0007500648498535156
0.0007548332214355469,0.001004934310913086,0.0009670257568359375,0.0007090568542480469,0.0007760524749755859,0.0009260177612304688,0.0007600784301757812
0.0008232593536376953,0.0011110305786132812,0.0008828639984130859,0.0009160041809082031,0.0008318424224853516,0.0008797645568847656,0.0007708072662353516
0.0007512569427490234,0.0010402202606201172,0.0011801719665527344,0.0008058547973632812,0.0008211135864257812,0.0009100437164306641,0.0007791519165039062
0.0007259845733642578,0.0009212493896484375,0.0009357929229736328,0.0007457733154296875,0.0008158683776855469,0.0009262561798095703,0.0008380413055419922
0.0008378028869628906,0.0011250972747802734,0.001068115234375,0.0008120536804199219,0.0009698867797851562,0.0009441375732421875,0.0007929801940917969
0.0009069442749023438,0.0009469985961914062,0.000982046127319336,0.0008368492126464844,0.0008921623229980469,0.0009391307830810547,0.000804901123046875
0.0009276866912841797,0.0012559890747070312,0.0009768009185791016,0.0009112358093261719,0.00084686279296875,0.0009388923645019531,0.0009479522705078125
0.000978231430053711,0.0011208057403564453,0.0010950565338134766,0.0008358955383300781,0.000843048095703125,0.0009458065032958984,0.0008280277252197266
0.000865936279296875,0.0012066364288330078,0.0010919570922851562,0.0008578300476074219,0.0007920265197753906,0.0009379386901855469,0.0008373260498046875
0.0008909702301025391,0.0010750293731689453,0.00110626220703125,0.0008139610290527344,0.0009851455688476562,0.000982046127319336,0.0008449554443359375
0.0009129047393798828,0.0011260509490966797,0.0009770393371582031,0.0008771419525146484,0.000972747802734375,0.0009739398956298828,0.0008499622344970703
0.0012857913970947266,0.0018317699432373047,0.002017974853515625,0.0014491081237792969,0.0017230510711669922,0.0013980865478515625,0.0012297630310058594
0.0010802745819091797,0.0013000965118408203,0.0012276172637939453,0.0010249614715576172,0.001077890396118164,0.0010979175567626953,0.000946044921875
0.0011298656463623047,0.0011739730834960938,0.0011126995086669922,0.000982046127319336,0.0010521411895751953,0.0011248588562011719,0.0008831024169921875
0.0011289119720458984,0.0013051033020019531,0.0011439323425292969,0.0008449554443359375,0.0008692741394042969,0.0009999275207519531,0.0008869171142578125
0.0010099411010742188,0.0010390281677246094,0.0012197494506835938,0.0008680820465087891,0.0009310245513916016,0.0010042190551757812,0.0010237693786621094
0.0010101795196533203,0.001107931137084961,0.0011131763458251953,0.0008907318115234375,0.0009310245513916016,0.001024007797241211,0.0009031295776367188
0.0008609294891357422,0.0012137889862060547,0.0011577606201171875,0.0010199546813964844,0.0009369850158691406,0.0010046958923339844,0.0009188652038574219
0.0010640621185302734,0.0010759830474853516,0.0011987686157226562,0.0009131431579589844,0.0009548664093017578,0.001024007797241211,0.0009291172027587891
0.0011172294616699219,0.0012331008911132812,0.0011491775512695312,0.0008640289306640625,0.0009198188781738281,0.0010440349578857422,0.0009388923645019531
0.0008912086486816406,0.0012359619140625,0.0011839866638183594,0.0011022090911865234,0.001558065414428711,0.0018999576568603516,0.0017299652099609375
0.0017712116241455078,0.00162506103515625,0.0016350746154785156,0.0013530254364013672,0.0011911392211914062,0.0012450218200683594,0.0010788440704345703
0.0010340213775634766,0.0012657642364501953,0.0012040138244628906,0.0010471343994140625,0.0009250640869140625,0.0010509490966796875,0.0009491443634033203
0.0009410381317138672,0.0011179447174072266,0.00109100341796875,0.0009818077087402344,0.0010411739349365234,0.0010509490966796875,0.001004934310913086
0.0008261203765869141,0.0011410713195800781,0.0012269020080566406,0.0009961128234863281,0.0010230541229248047,0.0010540485382080078,0.0009777545928955078
0.0009710788726806641,0.0012001991271972656,0.0010199546813964844,0.0008709430694580078,0.0009908676147460938,0.001119852066040039,0.0009760856628417969
0.0009191036224365234,0.0012879371643066406,0.0012080669403076172,0.0011029243469238281,0.0018990039825439453,0.00203704833984375,0.001828908920288086
0.0018901824951171875,0.001997232437133789,0.0024890899658203125,0.0013849735260009766,0.0013489723205566406,0.0012221336364746094,0.001092672348022461
0.0011441707611083984,0.001435995101928711,0.0011546611785888672,0.0008769035339355469,0.0010352134704589844,0.001096963882446289,0.0010118484497070312
0.0009951591491699219,0.001194000244140625,0.0011510848999023438,0.0009222030639648438,0.001013040542602539,0.0011038780212402344,0.0010218620300292969
0.0010607242584228516,0.0012538433074951172,0.0013649463653564453,0.0009930133819580078,0.0010461807250976562,0.001188039779663086,0.0010387897491455078
0.0009911060333251953,0.001271963119506836,0.0012102127075195312,0.0011229515075683594,0.0010287761688232422,0.0011429786682128906,0.0010390281677246094
0.0011510848999023438,0.001489877700805664,0.0012450218200683594,0.0010030269622802734,0.001146078109741211,0.001096963882446289,0.0010449886322021484
0.0009059906005859375,0.0011739730834960938,0.00133514404296875,0.0010118484497070312,0.0011839866638183594,0.0011191368103027344,0.0010609626770019531
0.001008749008178711,0.001519918441772461,0.0013051033020019531,0.0010399818420410156,0.0010762214660644531,0.0011436939239501953,0.001062154769897461
0.0010769367218017578,0.0012669563293457031,0.0012238025665283203,0.001234292984008789,0.0011358261108398438,0.0011451244354248047,0.001071929931640625
0.0010941028594970703,0.0012736320495605469,0.0013208389282226562,0.0010530948638916016,0.0010139942169189453,0.0011403560638427734,0.0010781288146972656
0.0009899139404296875,0.0012218952178955078,0.0012691020965576172,0.001004934310913086,0.001094818115234375,0.0011398792266845703,0.0011010169982910156
0.0012042522430419922,0.0012478828430175781,0.001415252685546875,0.0010619163513183594,0.0010800361633300781,0.0011458396911621094,0.00127410888671875
0.0011730194091796875,0.0013439655303955078,0.0012660026550292969,0.0017540454864501953,0.002084016799926758,0.002178192138671875,0.002039194107055664
0.001377105712890625,0.0020029544830322266,0.0015358924865722656,0.0011811256408691406,0.0013556480407714844,0.0013208389282226562,0.0013561248779296875
0.0011792182922363281,0.0014262199401855469,0.0015387535095214844,0.001094818115234375,0.0010073184967041016,0.0011668205261230469,0.0011110305786132812
0.0010349750518798828,0.0013129711151123047,0.0013651847839355469,0.0010712146759033203,0.0010459423065185547,0.0011708736419677734,0.0011191368103027344
0.0009968280792236328,0.0014472007751464844,0.0014150142669677734,0.0010538101196289062,0.0011739730834960938,0.001194000244140625,0.001165151596069336
0.0010700225830078125,0.0014061927795410156,0.0015878677368164062,0.0011742115020751953,0.0010399818420410156,0.0011949539184570312,0.0011458396911621094
0.0009779930114746094,0.001725912094116211,0.0013298988342285156,0.001107931137084961,0.0012090206146240234,0.0012240409851074219,0.0011539459228515625
0.0010848045349121094,0.0012538433074951172,0.0014510154724121094,0.0011448860168457031,0.0011720657348632812,0.0012187957763671875,0.0011582374572753906
0.001024007797241211,0.0014019012451171875,0.0012710094451904297,0.0009641647338867188,0.0013360977172851562,0.0012149810791015625,0.0011560916900634766
0.0011000633239746094,0.001383066177368164,0.0013349056243896484,0.0012249946594238281,0.0011649131774902344,0.0012340545654296875,0.0011570453643798828
0.001081228256225586,0.001522064208984375,0.0014617443084716797,0.0010700225830078125,0.0011789798736572266,0.0012352466583251953,0.0022280216217041016
0.0019769668579101562,0.0026481151580810547,0.002295255661010742,0.001577138900756836,0.0013728141784667969,0.0014939308166503906,0.00139617919921875
0.0013909339904785156,0.0014882087707519531,0.0014460086822509766,0.0012688636779785156,0.0011930465698242188,0.0012421607971191406,0.0012180805206298828
